quote_id,scrape_timestamp,data_type,source_name,origin,destination,route,route_weight,travel_date,advance_purchase_days,booking_window,airline,flight_number,departure_time,arrival_time,duration_minutes,stops,fare_class,base_fare_inr,taxes_inr,user_development_fee_inr,convenience_fee_inr,total_fare_inr,currency,availability,status,outlier_flag,duplicate_flag,missing_value_flag,exclusion_flag,collection_method,notes
APIX-009878,2026-08-27 03:49:00,synthetic_prototype,Prototype_Airline_Feed,DEL,CCU,DEL-CCU,0.14,2026-09-26,30,T+30,Air India Express,IX-2994,15:05,17:31,146,0,Economy,15000,2155.89,150,149.0,17454.89,INR,41,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009879,2026-08-29 00:15:00,synthetic_prototype,Prototype_Airline_Feed,BOM,BLR,BOM-BLR,0.17,2026-09-13,15,T+15,Air India,AI-1956,18:20,21:02,162,0,Economy,15000,2805.26,0,149.0,17954.26,INR,6,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009880,2026-09-08 02:10:00,synthetic_prototype,Prototype_OTA_Feed_B,DEL,BOM,DEL-BOM,0.24,2026-09-15,7,T+7,SpiceJet,SG-1646,16:45,19:33,168,0,Economy,15000,2481.0,150,149.0,17780.0,INR,14,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009881,2026-06-17 09:24:00,synthetic_prototype,Prototype_OTA_Feed_A,MAA,DEL,MAA-DEL,0.14,2026-06-18,1,T+1,Air India,AI-9919,11:05,13:22,137,0,Economy,15000,2111.91,0,0.0,17111.91,INR,0,Sold Out,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009882,2026-08-30 12:11:00,synthetic_prototype,Prototype_OTA_Feed_B,DEL,BLR,DEL-BLR,0.19,2026-08-31,1,T+1,SpiceJet,SG-3767,08:55,11:26,151,0,Economy,15000,1837.24,200,99.0,17136.24,INR,38,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009883,2026-07-07 09:05:00,synthetic_prototype,Prototype_OTA_Feed_B,BLR,HYD,BLR-HYD,0.12,2026-07-08,1,T+1,Akasa Air,QP-3705,14:20,16:47,147,0,Economy,15000,1944.65,0,0.0,16944.65,INR,94,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009884,2026-09-01 20:33:00,synthetic_prototype,Prototype_OTA_Feed_A,MAA,DEL,MAA-DEL,0.14,2026-09-02,1,T+1,Air India,AI-7667,16:55,19:28,153,0,Economy,15000,1982.51,100,149.0,17231.51,INR,59,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009885,2026-06-30 20:37:00,synthetic_prototype,Prototype_OTA_Feed_B,MAA,DEL,MAA-DEL,0.14,2026-07-30,30,T+30,Akasa Air,QP-9137,21:00,00:00,180,0,Economy,15000,2118.31,0,0.0,17118.31,INR,18,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009886,2026-07-15 03:24:00,synthetic_prototype,Prototype_OTA_Feed_A,BLR,HYD,BLR-HYD,0.12,2026-07-30,15,T+15,IndiGo,6E-8130,07:25,08:44,79,0,Economy,15000,1877.95,200,0.0,17077.95,INR,13,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009887,2026-06-17 02:43:00,synthetic_prototype,Prototype_OTA_Feed_A,BLR,HYD,BLR-HYD,0.12,2026-08-01,45,T+45,IndiGo,6E-9030,16:00,18:26,146,0,Economy,15000,2693.82,150,149.0,17992.82,INR,24,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009888,2026-08-22 19:25:00,synthetic_prototype,Prototype_OTA_Feed_A,DEL,CCU,DEL-CCU,0.14,2026-09-06,15,T+15,SpiceJet,SG-1302,07:30,10:59,209,0,Economy,15000,1881.09,150,149.0,17180.09,INR,81,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009889,2026-07-05 14:04:00,synthetic_prototype,Prototype_Airline_Feed,BLR,HYD,BLR-HYD,0.12,2026-08-19,45,T+45,SpiceJet,SG-8513,11:40,14:03,143,0,Economy,15000,2568.92,0,149.0,17717.92,INR,83,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009890,2026-09-03 03:08:00,synthetic_prototype,Prototype_Airline_Feed,DEL,CCU,DEL-CCU,0.14,2026-10-03,30,T+30,Air India,AI-9044,05:45,08:11,146,0,Economy Flex,15000,2275.71,100,149.0,17524.71,INR,21,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009891,2026-07-13 13:34:00,synthetic_prototype,Prototype_OTA_Feed_B,MAA,DEL,MAA-DEL,0.14,2026-08-27,45,T+45,IndiGo,6E-7958,14:30,16:49,139,0,Economy Flex,15000,2667.93,100,199.0,17966.93,INR,11,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009892,2026-06-25 16:36:00,synthetic_prototype,Prototype_Airline_Feed,DEL,CCU,DEL-CCU,0.14,2026-07-10,15,T+15,Air India Express,IX-1081,06:10,08:57,167,0,Economy,15000,2984.55,0,199.0,18183.55,INR,23,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009893,2026-06-14 22:01:00,synthetic_prototype,Prototype_OTA_Feed_A,DEL,BLR,DEL-BLR,0.19,2026-07-29,45,T+45,IndiGo,6E-999,12:40,15:31,171,0,Economy,15000,2527.79,0,149.0,17676.79,INR,37,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009894,2026-08-14 08:39:00,synthetic_prototype,Prototype_OTA_Feed_B,DEL,CCU,DEL-CCU,0.14,2026-09-28,45,T+45,Air India Express,IX-8822,10:55,14:00,185,1,Economy,15000,2539.17,0,99.0,17638.17,INR,22,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009895,2026-08-24 12:36:00,synthetic_prototype,Prototype_OTA_Feed_B,DEL,BOM,DEL-BOM,0.24,2026-09-23,30,T+30,Air India,AI-9352,09:40,12:09,149,0,Economy,15000,2810.67,100,99.0,18009.67,INR,37,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009896,2026-07-29 20:37:00,synthetic_prototype,Prototype_OTA_Feed_B,MAA,DEL,MAA-DEL,0.14,2026-08-28,30,T+30,Akasa Air,QP-4724,15:10,18:14,184,0,Economy,15000,2607.08,0,0.0,17607.08,INR,26,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009897,2026-08-12 13:24:00,synthetic_prototype,Prototype_Airline_Feed,MAA,DEL,MAA-DEL,0.14,2026-08-27,15,T+15,Akasa Air,QP-2667,16:40,19:18,158,0,Economy,15000,2935.26,150,149.0,18234.26,INR,85,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009898,2026-07-12 14:38:00,synthetic_prototype,Prototype_OTA_Feed_B,BLR,HYD,BLR-HYD,0.12,2026-07-19,7,T+7,IndiGo,6E-2937,09:15,11:39,144,0,Economy Flex,15000,2374.56,0,149.0,17523.56,INR,56,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009899,2026-08-24 04:12:00,synthetic_prototype,Prototype_OTA_Feed_A,BOM,BLR,BOM-BLR,0.17,2026-09-23,30,T+30,Air India Express,IX-4839,19:55,22:21,146,0,Economy,15000,1877.19,0,149.0,17026.19,INR,60,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009900,2026-07-11 09:20:00,synthetic_prototype,Prototype_OTA_Feed_B,DEL,BLR,DEL-BLR,0.19,2026-08-10,30,T+30,Air India,AI-8888,08:45,11:12,147,0,Economy,15000,2198.33,0,99.0,17297.33,INR,14,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009901,2026-07-06 16:29:00,synthetic_prototype,Prototype_OTA_Feed_A,DEL,CCU,DEL-CCU,0.14,2026-07-13,7,T+7,IndiGo,6E-6476,09:45,12:43,178,0,Economy,15000,2154.12,0,149.0,46797.42,INR,53,Available,True,False,False,True,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009902,2026-07-13 00:06:00,synthetic_prototype,Prototype_OTA_Feed_B,DEL,BOM,DEL-BOM,0.24,2026-07-28,15,T+15,Air India,AI-3251,18:55,21:12,137,0,Economy,15000,2490.48,100,149.0,17739.48,INR,60,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009903,2026-08-07 02:22:00,synthetic_prototype,Prototype_Airline_Feed,MAA,DEL,MAA-DEL,0.14,2026-08-14,7,T+7,Akasa Air,QP-6220,11:20,14:08,168,1,Economy Flex,15000,2986.46,0,99.0,18085.46,INR,23,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009904,2026-07-22 00:03:00,synthetic_prototype,Prototype_Airline_Feed,DEL,BOM,DEL-BOM,0.24,2026-08-06,15,T+15,Air India,AI-3713,17:15,19:38,143,0,Economy,15000,2143.05,100,0.0,17243.05,INR,64,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009905,2026-09-07 21:49:00,synthetic_prototype,Prototype_OTA_Feed_B,DEL,CCU,DEL-CCU,0.14,2026-10-07,30,T+30,SpiceJet,SG-5459,05:35,08:35,180,1,Economy Flex,15000,2948.83,0,199.0,18147.83,INR,4,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009906,2026-08-26 21:00:00,synthetic_prototype,Prototype_Airline_Feed,DEL,BLR,DEL-BLR,0.19,2026-10-10,45,T+45,Akasa Air,QP-6470,19:45,22:03,138,0,Economy,15000,2896.27,100,99.0,18095.27,INR,49,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009907,2026-07-11 10:44:00,synthetic_prototype,Prototype_OTA_Feed_B,DEL,CCU,DEL-CCU,0.14,2026-07-26,15,T+15,Air India Express,IX-2792,10:55,13:40,165,1,Economy,15000,2332.8,0,199.0,17531.8,INR,43,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009908,2026-09-05 09:14:00,synthetic_prototype,Prototype_OTA_Feed_B,DEL,BLR,DEL-BLR,0.19,2026-09-06,1,T+1,Air India,AI-8084,09:35,12:14,159,0,Economy,15000,2840.06,0,199.0,18039.06,INR,25,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009909,2026-09-06 08:41:00,synthetic_prototype,Prototype_Airline_Feed,DEL,CCU,DEL-CCU,0.14,2026-09-07,1,T+1,SpiceJet,SG-3563,16:10,20:19,249,0,Economy Flex,15000,2004.46,100,0.0,17104.46,INR,78,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009910,2026-06-17 08:00:00,synthetic_prototype,Prototype_OTA_Feed_A,DEL,BOM,DEL-BOM,0.24,2026-07-17,30,T+30,Akasa Air,QP-9203,19:35,22:07,152,0,Economy,15000,2548.79,0,99.0,17647.79,INR,44,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009911,2026-06-21 18:44:00,synthetic_prototype,Prototype_Airline_Feed,BLR,HYD,BLR-HYD,0.12,2026-06-22,1,T+1,Air India,AI-3576,19:35,20:35,60,0,Economy,15000,2901.27,150,199.0,18250.27,INR,76,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009912,2026-06-20 07:13:00,synthetic_prototype,Prototype_OTA_Feed_A,MAA,DEL,MAA-DEL,0.14,2026-08-04,45,T+45,Air India Express,IX-1981,10:50,13:38,168,0,Economy,15000,2881.48,100,99.0,18080.48,INR,48,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009913,2026-07-21 20:33:00,synthetic_prototype,Prototype_OTA_Feed_A,DEL,BLR,DEL-BLR,0.19,2026-08-05,15,T+15,IndiGo,6E-8933,21:25,00:39,194,0,Economy,15000,2850.96,0,199.0,18049.96,INR,22,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009914,2026-06-26 21:34:00,synthetic_prototype,Prototype_OTA_Feed_A,DEL,CCU,DEL-CCU,0.14,2026-08-10,45,T+45,SpiceJet,SG-8276,10:10,12:35,145,0,Economy Flex,15000,1818.1,100,149.0,17067.1,INR,31,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009915,2026-08-18 19:13:00,synthetic_prototype,Prototype_OTA_Feed_B,DEL,BLR,DEL-BLR,0.19,2026-08-25,7,T+7,Air India Express,IX-6298,06:45,08:15,90,0,Economy,15000,2952.59,100,99.0,18151.59,INR,55,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009916,2026-09-02 21:39:00,synthetic_prototype,Prototype_OTA_Feed_A,BOM,BLR,BOM-BLR,0.17,2026-10-17,45,T+45,Air India,AI-1106,10:00,13:01,181,0,Economy,15000,2760.41,0,99.0,17859.41,INR,109,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009917,2026-07-09 23:26:00,synthetic_prototype,Prototype_Airline_Feed,DEL,BLR,DEL-BLR,0.19,2026-07-16,7,T+7,SpiceJet,SG-8793,15:00,18:06,186,0,Economy Flex,15000,2786.0,0,99.0,17885.0,INR,41,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009918,2026-07-11 08:46:00,synthetic_prototype,Prototype_OTA_Feed_A,DEL,BOM,DEL-BOM,0.24,2026-07-12,1,T+1,Air India Express,IX-4839,06:45,08:27,102,1,Economy,15000,1820.16,0,99.0,16919.16,INR,73,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009919,2026-07-24 08:29:00,synthetic_prototype,Prototype_Airline_Feed,BLR,HYD,BLR-HYD,0.12,2026-09-07,45,T+45,IndiGo,6E-1271,13:10,15:11,121,0,Economy,15000,2900.59,0,99.0,17999.59,INR,59,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009920,2026-09-07 07:38:00,synthetic_prototype,Prototype_OTA_Feed_A,DEL,BOM,DEL-BOM,0.24,2026-09-08,1,T+1,Air India,AI-8345,07:05,09:16,131,0,Economy,15000,2965.25,0,149.0,18114.25,INR,42,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009921,2026-08-24 08:40:00,synthetic_prototype,Prototype_OTA_Feed_A,DEL,BLR,DEL-BLR,0.19,2026-09-08,15,T+15,Air India,AI-5699,14:50,17:46,176,1,Economy,15000,2224.52,0,149.0,17373.52,INR,104,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009922,2026-07-06 02:13:00,synthetic_prototype,Prototype_OTA_Feed_B,BOM,BLR,BOM-BLR,0.17,2026-07-21,15,T+15,IndiGo,6E-7485,21:50,01:02,192,0,Economy,15000,2127.03,0,99.0,17226.03,INR,51,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009923,2026-09-02 12:51:00,synthetic_prototype,Prototype_OTA_Feed_B,BLR,HYD,BLR-HYD,0.12,2026-09-03,1,T+1,Air India Express,IX-3966,14:30,17:03,153,1,Economy,15000,1951.96,200,149.0,17300.96,INR,44,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009924,2026-07-29 18:51:00,synthetic_prototype,Prototype_OTA_Feed_A,BLR,HYD,BLR-HYD,0.12,2026-09-12,45,T+45,IndiGo,6E-395,20:05,22:07,122,1,Economy,15000,2414.38,150,0.0,17564.38,INR,71,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009925,2026-07-11 05:12:00,synthetic_prototype,Prototype_OTA_Feed_B,DEL,BLR,DEL-BLR,0.19,2026-07-18,7,T+7,IndiGo,6E-5752,14:15,17:10,175,0,Economy,15000,2538.05,100,0.0,17638.05,INR,71,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009926,2026-08-01 22:30:00,synthetic_prototype,Prototype_OTA_Feed_A,DEL,CCU,DEL-CCU,0.14,2026-08-31,30,T+30,Air India Express,IX-5562,20:55,00:07,192,0,Economy,15000,2139.95,100,149.0,17388.95,INR,3,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009927,2026-07-17 03:06:00,synthetic_prototype,Prototype_OTA_Feed_B,BLR,HYD,BLR-HYD,0.12,2026-07-24,7,T+7,IndiGo,6E-3282,17:10,18:51,101,0,Economy,15000,2543.51,0,149.0,17692.51,INR,22,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009928,2026-08-10 04:06:00,synthetic_prototype,Prototype_OTA_Feed_A,DEL,BLR,DEL-BLR,0.19,2026-08-17,7,T+7,Akasa Air,QP-4109,21:25,23:58,153,1,Economy,15000,2522.13,0,149.0,17671.13,INR,54,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009929,2026-08-29 20:33:00,synthetic_prototype,Prototype_OTA_Feed_A,DEL,CCU,DEL-CCU,0.14,2026-10-13,45,T+45,Akasa Air,QP-8787,20:25,23:20,175,0,Economy,15000,1822.7,0,0.0,16822.7,INR,34,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009930,2026-09-03 01:33:00,synthetic_prototype,Prototype_OTA_Feed_B,DEL,BOM,DEL-BOM,0.24,2026-09-10,7,T+7,Akasa Air,QP-2894,13:40,15:45,125,0,Economy,15000,1850.6,0,149.0,16999.6,INR,27,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009931,2026-06-29 09:14:00,synthetic_prototype,Prototype_OTA_Feed_A,DEL,BOM,DEL-BOM,0.24,2026-08-13,45,T+45,SpiceJet,SG-7391,14:55,16:59,124,0,Economy,15000,1826.0,0,0.0,16826.0,INR,74,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009932,2026-09-05 20:02:00,synthetic_prototype,Prototype_OTA_Feed_B,BOM,BLR,BOM-BLR,0.17,2026-09-20,15,T+15,SpiceJet,SG-1443,11:00,13:35,155,0,Economy Flex,15000,2637.11,0,149.0,17786.11,INR,51,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009933,2026-07-27 23:38:00,synthetic_prototype,Prototype_OTA_Feed_A,DEL,CCU,DEL-CCU,0.14,2026-09-10,45,T+45,SpiceJet,SG-3672,07:45,10:14,149,0,Economy,15000,1997.52,0,99.0,17096.52,INR,73,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009934,2026-08-27 14:21:00,synthetic_prototype,Prototype_Airline_Feed,DEL,BLR,DEL-BLR,0.19,2026-09-11,15,T+15,IndiGo,6E-6565,10:50,13:12,142,0,Economy,15000,2434.1,0,99.0,17533.1,INR,44,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009935,2026-09-05 15:24:00,synthetic_prototype,Prototype_OTA_Feed_B,DEL,BLR,DEL-BLR,0.19,2026-09-20,15,T+15,Akasa Air,QP-5499,18:35,21:53,198,0,Economy,15000,1973.64,0,199.0,17172.64,INR,0,Sold Out,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009936,2026-09-09 23:56:00,synthetic_prototype,Prototype_OTA_Feed_B,DEL,BLR,DEL-BLR,0.19,2026-09-10,1,T+1,Air India,AI-9078,17:30,20:28,178,0,Economy,15000,2569.82,0,99.0,17668.82,INR,0,Sold Out,False,False,False,True,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009937,2026-08-31 22:10:00,synthetic_prototype,Prototype_OTA_Feed_A,DEL,BOM,DEL-BOM,0.24,2026-10-15,45,T+45,IndiGo,6E-8426,19:55,21:33,98,0,Economy,15000,2443.09,100,199.0,17742.09,INR,37,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009938,2026-07-25 15:19:00,synthetic_prototype,Prototype_OTA_Feed_B,BLR,HYD,BLR-HYD,0.12,2026-08-01,7,T+7,Air India,AI-4402,15:10,16:52,102,0,Economy,15000,2882.08,0,0.0,17882.08,INR,71,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009939,2026-08-01 08:09:00,synthetic_prototype,Prototype_Airline_Feed,DEL,CCU,DEL-CCU,0.14,2026-08-16,15,T+15,Air India,AI-1327,08:40,11:54,194,0,Economy Flex,15000,2375.03,100,0.0,17475.03,INR,1,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009940,2026-07-27 21:25:00,synthetic_prototype,Prototype_Airline_Feed,MAA,DEL,MAA-DEL,0.14,2026-08-03,7,T+7,Air India,AI-7182,08:35,11:16,161,0,Economy,15000,2709.7,100,149.0,17958.7,INR,54,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009941,2026-07-29 12:52:00,synthetic_prototype,Prototype_Airline_Feed,BLR,HYD,BLR-HYD,0.12,2026-07-30,1,T+1,SpiceJet,SG-8821,12:25,13:52,87,0,Economy,15000,2564.61,0,99.0,17663.61,INR,58,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
